#id	length	GC	avg.qual	sample
SRR9089357.466	1553	53.51	37.99	Zymo_FL16S
SRR9089357.467	1543	54.57	35.76	Zymo_FL16S
SRR9089357.468	1535	54.46	39.86	Zymo_FL16S
SRR9089357.469	1543	53.27	72.37	Zymo_FL16S
SRR9089357.470	1535	54.20	30.01	Zymo_FL16S
SRR9089357.471	1545	50.87	37.50	Zymo_FL16S
SRR9089357.472	1543	53.40	40.83	Zymo_FL16S
SRR9089357.473	1541	50.68	68.09	Zymo_FL16S
SRR9089357.474	1535	54.40	50.80	Zymo_FL16S
SRR9089357.475	1569	52.52	32.41	Zymo_FL16S
SRR9089357.476	1546	50.91	33.87	Zymo_FL16S
SRR9089357.477	1571	52.64	30.14	Zymo_FL16S
SRR9089357.478	1542	53.18	34.28	Zymo_FL16S
SRR9089357.479	1569	52.64	38.90	Zymo_FL16S
SRR9089357.480	1542	54.67	59.81	Zymo_FL16S
SRR9089357.481	1542	54.67	32.63	Zymo_FL16S
SRR9089357.482	1569	52.52	58.91	Zymo_FL16S
SRR9089357.483	1569	52.33	45.42	Zymo_FL16S
SRR9089357.484	1553	53.51	30.34	Zymo_FL16S
SRR9089357.485	1543	53.21	41.12	Zymo_FL16S
SRR9089357.486	1546	54.79	32.36	Zymo_FL16S
SRR9089357.487	1535	54.40	44.72	Zymo_FL16S
SRR9089357.488	1538	53.25	30.64	Zymo_FL16S
SRR9089357.489	1554	53.54	30.78	Zymo_FL16S
SRR9089357.490	1554	53.80	36.87	Zymo_FL16S
SRR9089357.491	1555	53.38	31.24	Zymo_FL16S
SRR9089357.492	1535	54.33	90.12	Zymo_FL16S
SRR9089357.493	1543	53.21	35.65	Zymo_FL16S
SRR9089357.494	1554	53.60	53.45	Zymo_FL16S
SRR9089357.495	1542	53.31	54.53	Zymo_FL16S
SRR9089357.496	1546	54.85	36.95	Zymo_FL16S
SRR9089357.497	1544	54.66	32.45	Zymo_FL16S
SRR9089357.498	1543	54.63	34.86	Zymo_FL16S
SRR9089357.499	1541	54.77	33.32	Zymo_FL16S
SRR9089357.500	1535	54.33	38.99	Zymo_FL16S
SRR9089357.501	1543	54.63	38.59	Zymo_FL16S
SRR9089357.502	1543	53.34	45.72	Zymo_FL16S
SRR9089357.503	1544	53.43	31.05	Zymo_FL16S
SRR9089357.504	1544	54.66	39.29	Zymo_FL16S
SRR9089357.505	1542	53.11	41.76	Zymo_FL16S
SRR9089357.506	1543	53.40	50.01	Zymo_FL16S
SRR9089357.507	1546	54.72	31.51	Zymo_FL16S
SRR9089357.508	1542	54.73	34.48	Zymo_FL16S
SRR9089357.509	1545	50.74	44.47	Zymo_FL16S
SRR9089357.510	1530	53.92	38.26	Zymo_FL16S
SRR9089357.511	1535	54.20	62.64	Zymo_FL16S
SRR9089357.512	1543	53.47	68.43	Zymo_FL16S
SRR9089357.513	1544	54.79	43.56	Zymo_FL16S
SRR9089357.514	1570	52.74	34.33	Zymo_FL16S
SRR9089357.515	1542	54.60	47.86	Zymo_FL16S
SRR9089357.516	1534	54.30	33.03	Zymo_FL16S
SRR9089357.517	1569	52.58	57.27	Zymo_FL16S
SRR9089357.518	1552	53.54	30.92	Zymo_FL16S
SRR9089357.519	1536	54.30	34.38	Zymo_FL16S
SRR9089357.520	1568	52.81	30.64	Zymo_FL16S
SRR9089357.521	1579	52.56	32.02	Zymo_FL16S
SRR9089357.522	1537	54.33	33.80	Zymo_FL16S
SRR9089357.523	1543	54.83	39.46	Zymo_FL16S
SRR9089357.524	1528	53.80	49.23	Zymo_FL16S
SRR9089357.525	1543	54.70	39.28	Zymo_FL16S
SRR9089357.526	1532	54.50	43.39	Zymo_FL16S
SRR9089357.527	1579	52.63	47.11	Zymo_FL16S
SRR9089357.528	1546	50.84	31.07	Zymo_FL16S
SRR9089357.529	1535	54.40	44.80	Zymo_FL16S
SRR9089357.530	1554	53.60	32.87	Zymo_FL16S
SRR9089357.531	1543	54.70	33.62	Zymo_FL16S
SRR9089357.532	1568	52.49	37.22	Zymo_FL16S
SRR9089357.533	1543	54.83	30.03	Zymo_FL16S
SRR9089357.534	1543	53.21	57.25	Zymo_FL16S
SRR9089357.535	1530	53.86	30.44	Zymo_FL16S
SRR9089357.536	1535	54.20	35.83	Zymo_FL16S
SRR9089357.537	1533	54.34	36.73	Zymo_FL16S
SRR9089357.538	1535	54.27	32.64	Zymo_FL16S
SRR9089357.539	1570	52.74	32.51	Zymo_FL16S
SRR9089357.540	1544	54.86	30.30	Zymo_FL16S
SRR9089357.541	1540	54.74	35.42	Zymo_FL16S
SRR9089357.542	1535	54.33	43.83	Zymo_FL16S
SRR9089357.543	1536	54.30	30.73	Zymo_FL16S
SRR9089357.544	1545	50.81	48.36	Zymo_FL16S
SRR9089357.545	1543	54.76	44.52	Zymo_FL16S
SRR9089357.546	1548	50.97	34.78	Zymo_FL16S
SRR9089357.547	1555	53.50	32.20	Zymo_FL16S
SRR9089357.548	1543	53.21	36.79	Zymo_FL16S
SRR9089357.549	1535	54.27	38.25	Zymo_FL16S
SRR9089357.550	1543	54.70	40.75	Zymo_FL16S
SRR9089357.551	1526	53.80	35.39	Zymo_FL16S
SRR9089357.552	1569	52.64	36.32	Zymo_FL16S
SRR9089357.553	1544	50.84	35.85	Zymo_FL16S
SRR9089357.554	1570	52.55	38.93	Zymo_FL16S
SRR9089357.555	1536	54.36	32.81	Zymo_FL16S
SRR9089357.556	1543	53.40	48.38	Zymo_FL16S
SRR9089357.557	1543	53.21	33.93	Zymo_FL16S
SRR9089357.558	1544	50.71	40.47	Zymo_FL16S
SRR9089357.559	1579	52.56	63.01	Zymo_FL16S
SRR9089357.560	1543	54.76	58.67	Zymo_FL16S
SRR9089357.561	1536	54.36	63.67	Zymo_FL16S
SRR9089357.562	1553	53.57	38.48	Zymo_FL16S
SRR9089357.563	1544	54.53	37.96	Zymo_FL16S
SRR9089357.564	1541	53.28	33.60	Zymo_FL16S
SRR9089357.565	1535	54.20	32.86	Zymo_FL16S
SRR9089357.566	1578	52.60	30.18	Zymo_FL16S
SRR9089357.567	1543	54.76	53.43	Zymo_FL16S
SRR9089357.568	1535	54.40	36.15	Zymo_FL16S
SRR9089357.569	1542	54.80	33.40	Zymo_FL16S
SRR9089357.570	1535	54.33	36.73	Zymo_FL16S
SRR9089357.571	1545	50.68	44.79	Zymo_FL16S
SRR9089357.572	1569	52.39	46.90	Zymo_FL16S
SRR9089357.573	1550	53.68	36.67	Zymo_FL16S
SRR9089357.574	1543	53.40	49.72	Zymo_FL16S
SRR9089357.575	1543	53.21	38.37	Zymo_FL16S
SRR9089357.576	1536	54.17	53.85	Zymo_FL16S
SRR9089357.577	1543	54.70	35.88	Zymo_FL16S
SRR9089357.578	1545	50.81	36.84	Zymo_FL16S
SRR9089357.579	1553	53.32	41.47	Zymo_FL16S
SRR9089357.580	1545	50.81	51.48	Zymo_FL16S
SRR9089357.581	1543	54.70	40.57	Zymo_FL16S
SRR9089357.582	1569	52.64	71.77	Zymo_FL16S
SRR9089357.583	1543	53.34	35.29	Zymo_FL16S
SRR9089357.584	1542	54.80	38.65	Zymo_FL16S
SRR9089357.585	1545	50.74	35.45	Zymo_FL16S
SRR9089357.586	1543	53.34	40.03	Zymo_FL16S
SRR9089357.587	1542	53.37	35.19	Zymo_FL16S
SRR9089357.588	1553	53.64	33.35	Zymo_FL16S
SRR9089357.589	1534	54.37	31.19	Zymo_FL16S
SRR9089357.590	1529	53.96	32.30	Zymo_FL16S
SRR9089357.591	1544	50.97	44.41	Zymo_FL16S
SRR9089357.592	1535	54.20	30.19	Zymo_FL16S
SRR9089357.593	1556	53.66	31.38	Zymo_FL16S
SRR9089357.594	1534	54.37	38.20	Zymo_FL16S
SRR9089357.595	1534	54.30	32.84	Zymo_FL16S
SRR9089357.596	1545	50.68	37.68	Zymo_FL16S
SRR9089357.597	1546	50.84	31.78	Zymo_FL16S
SRR9089357.598	1533	54.34	31.57	Zymo_FL16S
SRR9089357.599	1544	51.10	34.07	Zymo_FL16S
SRR9089357.600	1027	51.22	70.79	Zymo_FL16S
SRR9089357.601	1569	52.58	37.45	Zymo_FL16S
SRR9089357.602	1535	54.33	50.66	Zymo_FL16S
SRR9089357.603	1536	54.23	39.71	Zymo_FL16S
SRR9089357.604	1579	52.75	35.37	Zymo_FL16S
SRR9089357.605	1555	53.57	40.48	Zymo_FL16S
SRR9089357.606	1542	53.37	42.51	Zymo_FL16S
SRR9089357.607	1543	54.83	47.85	Zymo_FL16S
SRR9089357.608	1546	51.03	41.83	Zymo_FL16S
SRR9089357.609	1535	54.14	32.36	Zymo_FL16S
SRR9089357.610	1555	53.63	30.96	Zymo_FL16S
SRR9089357.611	1569	52.64	44.67	Zymo_FL16S
SRR9089357.612	1583	52.56	35.08	Zymo_FL16S
SRR9089357.613	1554	53.47	33.96	Zymo_FL16S
SRR9089357.614	1545	50.87	37.85	Zymo_FL16S
SRR9089357.615	1543	54.76	39.32	Zymo_FL16S
SRR9089357.616	1542	54.73	31.17	Zymo_FL16S
SRR9089357.617	1537	54.20	30.58	Zymo_FL16S
SRR9089357.618	1545	53.40	30.32	Zymo_FL16S
SRR9089357.619	1545	50.68	36.02	Zymo_FL16S
SRR9089357.620	1541	50.62	31.64	Zymo_FL16S
SRR9089357.621	1543	54.70	35.23	Zymo_FL16S
SRR9089357.622	1563	52.59	35.03	Zymo_FL16S
SRR9089357.623	1543	54.76	37.14	Zymo_FL16S
SRR9089357.624	1535	54.33	38.07	Zymo_FL16S
SRR9089357.625	1543	53.34	41.80	Zymo_FL16S
SRR9089357.626	1543	50.94	37.62	Zymo_FL16S
SRR9089357.627	1543	54.83	38.77	Zymo_FL16S
SRR9089357.628	1543	53.34	33.13	Zymo_FL16S
SRR9089357.629	1544	54.60	43.37	Zymo_FL16S
SRR9089357.630	1527	54.29	31.92	Zymo_FL16S
SRR9089357.631	1534	54.37	33.81	Zymo_FL16S
SRR9089357.632	1546	50.84	32.74	Zymo_FL16S
SRR9089357.633	1533	54.34	39.97	Zymo_FL16S
SRR9089357.634	1545	50.74	62.13	Zymo_FL16S
SRR9089357.635	1028	50.78	31.86	Zymo_FL16S
SRR9089357.636	1580	52.59	35.77	Zymo_FL16S
SRR9089357.637	1539	53.28	30.19	Zymo_FL16S
SRR9089357.638	1543	53.34	55.12	Zymo_FL16S
SRR9089357.639	1554	53.28	42.16	Zymo_FL16S
SRR9089357.640	1536	50.65	38.06	Zymo_FL16S
SRR9089357.641	1545	50.81	35.43	Zymo_FL16S
SRR9089357.642	1543	50.62	32.18	Zymo_FL16S
SRR9089357.643	1539	54.52	36.01	Zymo_FL16S
SRR9089357.644	1543	54.63	34.13	Zymo_FL16S
SRR9089357.645	1570	52.48	33.40	Zymo_FL16S
SRR9089357.646	1529	53.83	51.77	Zymo_FL16S
SRR9089357.647	1543	53.21	53.98	Zymo_FL16S
SRR9089357.648	1536	54.23	31.73	Zymo_FL16S
SRR9089357.649	1543	53.40	31.67	Zymo_FL16S
SRR9089357.650	1543	54.63	44.85	Zymo_FL16S
SRR9089357.651	1568	52.74	31.91	Zymo_FL16S
SRR9089357.652	1535	54.33	58.17	Zymo_FL16S
SRR9089357.653	1544	54.66	31.31	Zymo_FL16S
SRR9089357.654	1542	54.60	45.20	Zymo_FL16S
SRR9089357.655	1545	50.74	42.56	Zymo_FL16S
SRR9089357.656	1571	52.58	38.56	Zymo_FL16S
SRR9089357.657	1542	53.31	37.03	Zymo_FL16S
SRR9089357.658	1543	54.63	60.60	Zymo_FL16S
SRR9089357.659	1569	52.58	45.79	Zymo_FL16S
SRR9089357.660	1537	50.75	32.69	Zymo_FL16S
SRR9089357.661	1535	54.27	51.33	Zymo_FL16S
SRR9089357.662	1550	50.71	31.19	Zymo_FL16S
SRR9089357.663	1542	54.67	36.42	Zymo_FL16S
SRR9089357.664	1535	54.27	30.86	Zymo_FL16S
SRR9089357.665	1544	53.43	36.80	Zymo_FL16S
SRR9089357.666	1543	54.76	43.33	Zymo_FL16S
SRR9089357.667	1544	50.78	35.45	Zymo_FL16S
SRR9089357.668	1529	53.83	34.80	Zymo_FL16S
SRR9089357.669	1542	54.80	63.86	Zymo_FL16S
SRR9089357.670	1531	53.82	30.88	Zymo_FL16S
SRR9089357.671	1545	50.74	40.31	Zymo_FL16S
SRR9089357.672	1555	53.44	59.25	Zymo_FL16S
SRR9089357.673	1543	54.76	33.16	Zymo_FL16S
SRR9089357.674	1569	52.71	35.31	Zymo_FL16S
SRR9089357.675	1554	53.47	32.58	Zymo_FL16S
SRR9089357.676	1554	53.60	61.15	Zymo_FL16S
SRR9089357.677	1546	50.71	30.95	Zymo_FL16S
SRR9089357.678	1532	54.31	37.46	Zymo_FL16S
SRR9089357.679	1529	53.83	31.60	Zymo_FL16S
SRR9089357.680	1545	50.55	53.17	Zymo_FL16S
SRR9089357.681	1553	53.38	31.92	Zymo_FL16S
SRR9089357.682	1543	54.70	36.78	Zymo_FL16S
SRR9089357.683	1568	52.74	36.05	Zymo_FL16S
SRR9089357.684	1555	53.76	32.21	Zymo_FL16S
SRR9089357.685	1545	54.76	32.21	Zymo_FL16S
SRR9089357.686	1545	50.94	30.32	Zymo_FL16S
SRR9089357.687	1545	54.63	33.53	Zymo_FL16S
SRR9089357.688	1554	53.73	37.05	Zymo_FL16S
SRR9089357.689	1535	54.20	42.22	Zymo_FL16S
SRR9089357.690	1472	54.62	34.30	Zymo_FL16S
SRR9089357.691	1569	52.71	56.64	Zymo_FL16S
SRR9089357.692	1553	53.70	35.29	Zymo_FL16S
SRR9089357.693	1529	54.87	39.53	Zymo_FL16S
SRR9089357.694	1543	54.76	52.59	Zymo_FL16S
SRR9089357.695	1546	50.65	44.75	Zymo_FL16S
SRR9089357.696	1545	51.00	31.22	Zymo_FL16S
SRR9089357.697	1535	54.53	77.09	Zymo_FL16S
SRR9089357.698	1546	50.78	34.09	Zymo_FL16S
SRR9089357.699	1567	52.58	30.96	Zymo_FL16S
SRR9089357.700	1569	52.64	71.47	Zymo_FL16S
SRR9089357.701	1545	51.00	52.08	Zymo_FL16S
SRR9089357.702	1535	54.40	42.86	Zymo_FL16S
SRR9089357.703	1543	53.21	56.33	Zymo_FL16S
SRR9089357.704	1543	54.70	39.33	Zymo_FL16S
SRR9089357.705	1543	53.34	43.21	Zymo_FL16S
SRR9089357.706	1554	53.60	33.92	Zymo_FL16S
SRR9089357.707	1544	50.84	33.49	Zymo_FL16S
SRR9089357.708	1554	53.47	57.22	Zymo_FL16S
SRR9089357.709	1534	54.37	62.98	Zymo_FL16S
SRR9089357.710	1557	55.17	31.66	Zymo_FL16S
SRR9089357.711	1568	52.68	45.91	Zymo_FL16S
SRR9089357.712	1554	53.54	40.92	Zymo_FL16S
SRR9089357.713	1545	50.94	53.15	Zymo_FL16S
SRR9089357.714	1542	54.86	34.16	Zymo_FL16S
SRR9089357.715	1543	53.34	45.81	Zymo_FL16S
SRR9089357.716	1545	53.20	30.80	Zymo_FL16S
SRR9089357.717	1545	50.87	56.79	Zymo_FL16S
SRR9089357.718	1534	54.30	33.87	Zymo_FL16S
SRR9089357.719	1579	52.56	38.88	Zymo_FL16S
SRR9089357.720	1538	54.29	31.55	Zymo_FL16S
SRR9089357.721	1536	54.23	48.78	Zymo_FL16S
SRR9089357.722	1534	54.24	38.67	Zymo_FL16S
SRR9089357.723	1569	52.58	44.82	Zymo_FL16S
SRR9089357.724	1543	53.27	43.01	Zymo_FL16S
SRR9089357.725	1543	54.76	36.33	Zymo_FL16S
SRR9089357.726	1543	54.83	60.53	Zymo_FL16S
SRR9089357.727	1543	54.70	50.91	Zymo_FL16S
SRR9089357.728	1534	54.30	33.14	Zymo_FL16S
SRR9089357.729	1543	54.70	32.34	Zymo_FL16S
SRR9089357.730	1545	54.69	30.63	Zymo_FL16S
SRR9089357.731	1534	54.37	37.12	Zymo_FL16S
SRR9089357.732	1554	53.54	35.62	Zymo_FL16S
SRR9089357.733	1545	54.69	31.01	Zymo_FL16S
SRR9089357.734	1545	50.81	35.06	Zymo_FL16S
SRR9089357.735	1542	54.54	41.92	Zymo_FL16S
SRR9089357.736	1577	52.63	31.87	Zymo_FL16S
SRR9089357.737	1544	54.79	30.28	Zymo_FL16S
SRR9089357.738	1555	53.57	35.09	Zymo_FL16S
SRR9089357.739	1554	53.54	37.77	Zymo_FL16S
SRR9089357.740	1543	54.76	34.48	Zymo_FL16S
SRR9089357.741	1543	53.34	42.61	Zymo_FL16S
SRR9089357.742	1532	54.44	30.50	Zymo_FL16S
SRR9089357.743	1541	54.70	31.12	Zymo_FL16S
SRR9089357.744	1534	54.50	31.20	Zymo_FL16S
SRR9089357.745	1527	53.96	37.57	Zymo_FL16S
SRR9089357.746	1544	54.73	40.52	Zymo_FL16S
SRR9089357.747	1543	54.76	33.81	Zymo_FL16S
SRR9089357.748	1554	53.73	32.68	Zymo_FL16S
SRR9089357.749	1550	53.55	30.15	Zymo_FL16S
SRR9089357.750	1541	53.28	49.41	Zymo_FL16S
SRR9089357.751	1544	54.66	67.18	Zymo_FL16S
SRR9089357.752	1555	53.50	41.84	Zymo_FL16S
SRR9089357.753	1543	54.63	34.30	Zymo_FL16S
SRR9089357.754	1532	54.37	39.81	Zymo_FL16S
SRR9089357.755	1572	52.67	37.55	Zymo_FL16S
SRR9089357.756	1547	50.68	36.00	Zymo_FL16S
SRR9089357.757	1543	53.40	32.53	Zymo_FL16S
SRR9089357.758	1545	50.81	68.66	Zymo_FL16S
SRR9089357.759	1554	53.60	47.02	Zymo_FL16S
SRR9089357.760	1543	53.27	39.62	Zymo_FL16S
SRR9089357.761	1543	54.76	51.38	Zymo_FL16S
SRR9089357.762	1543	54.63	71.19	Zymo_FL16S
SRR9089357.763	1543	54.70	48.98	Zymo_FL16S
SRR9089357.764	1552	53.67	45.53	Zymo_FL16S
SRR9089357.765	1543	53.34	71.82	Zymo_FL16S
SRR9089357.766	1545	50.94	86.68	Zymo_FL16S
SRR9089357.767	1545	50.74	34.37	Zymo_FL16S
SRR9089357.768	1543	54.76	46.54	Zymo_FL16S
SRR9089357.769	1534	54.50	30.54	Zymo_FL16S
SRR9089357.770	1555	53.50	31.13	Zymo_FL16S
SRR9089357.771	1556	53.41	30.71	Zymo_FL16S
SRR9089357.772	1529	53.76	35.62	Zymo_FL16S
SRR9089357.773	1552	53.41	32.54	Zymo_FL16S
SRR9089357.774	1540	53.70	30.35	Zymo_FL16S
SRR9089357.775	1545	50.81	34.00	Zymo_FL16S
SRR9089357.776	1543	53.47	39.08	Zymo_FL16S
SRR9089357.777	1555	53.57	30.62	Zymo_FL16S
SRR9089357.778	1543	53.08	32.68	Zymo_FL16S
SRR9089357.779	1554	53.67	64.99	Zymo_FL16S
SRR9089357.780	1545	50.94	36.68	Zymo_FL16S
SRR9089357.781	1535	54.40	47.76	Zymo_FL16S
SRR9089357.782	1533	50.62	32.42	Zymo_FL16S
SRR9089357.783	1534	54.30	32.67	Zymo_FL16S
SRR9089357.784	1535	54.20	58.02	Zymo_FL16S
SRR9089357.785	1543	54.70	36.04	Zymo_FL16S
SRR9089357.786	1535	54.14	51.88	Zymo_FL16S
SRR9089357.787	1554	53.47	45.16	Zymo_FL16S
SRR9089357.788	1543	54.70	43.46	Zymo_FL16S
SRR9089357.789	1543	50.81	44.43	Zymo_FL16S
SRR9089357.790	1544	50.84	34.78	Zymo_FL16S
SRR9089357.791	1570	52.68	31.31	Zymo_FL16S
SRR9089357.792	1543	53.27	33.66	Zymo_FL16S
SRR9089357.793	1546	50.71	43.78	Zymo_FL16S
SRR9089357.794	1553	53.64	34.55	Zymo_FL16S
SRR9089357.795	1541	50.68	31.39	Zymo_FL16S
SRR9089357.796	1570	52.68	31.44	Zymo_FL16S
SRR9089357.797	1541	54.83	31.57	Zymo_FL16S
SRR9089357.798	1539	54.45	45.53	Zymo_FL16S
SRR9089357.799	1545	50.94	36.26	Zymo_FL16S
SRR9089357.800	1542	54.80	35.34	Zymo_FL16S
SRR9089357.801	1551	53.64	30.17	Zymo_FL16S
SRR9089357.802	1545	50.74	38.86	Zymo_FL16S
SRR9089357.803	1546	54.72	34.49	Zymo_FL16S
SRR9089357.804	1530	53.79	49.35	Zymo_FL16S
SRR9089357.805	1543	53.34	30.59	Zymo_FL16S
SRR9089357.806	1577	52.50	41.01	Zymo_FL16S
SRR9089357.807	1543	50.81	36.03	Zymo_FL16S
SRR9089357.808	1531	53.43	75.46	Zymo_FL16S
SRR9089357.809	1535	54.33	31.97	Zymo_FL16S
SRR9089357.810	1544	50.97	39.08	Zymo_FL16S
SRR9089357.811	1542	54.86	36.35	Zymo_FL16S
SRR9089357.812	1473	54.45	35.49	Zymo_FL16S
SRR9089357.813	1546	50.65	30.61	Zymo_FL16S
SRR9089357.814	1528	53.73	31.32	Zymo_FL16S
SRR9089357.815	1357	54.61	46.81	Zymo_FL16S
SRR9089357.816	1554	53.54	49.52	Zymo_FL16S
SRR9089357.817	1534	54.50	34.66	Zymo_FL16S
SRR9089357.818	1543	54.70	46.88	Zymo_FL16S
SRR9089357.819	1535	54.14	45.03	Zymo_FL16S
SRR9089357.820	1544	53.17	35.18	Zymo_FL16S
SRR9089357.821	1536	54.36	34.30	Zymo_FL16S
SRR9089357.822	1535	54.27	32.23	Zymo_FL16S
SRR9089357.823	1555	53.44	32.30	Zymo_FL16S
SRR9089357.824	1555	53.50	32.61	Zymo_FL16S
SRR9089357.825	1543	54.57	54.75	Zymo_FL16S
SRR9089357.826	1532	54.83	46.73	Zymo_FL16S
SRR9089357.827	1543	53.21	30.54	Zymo_FL16S
SRR9089357.828	1543	53.27	51.22	Zymo_FL16S
SRR9089357.829	1544	50.84	42.26	Zymo_FL16S
SRR9089357.830	1544	50.84	41.81	Zymo_FL16S
SRR9089357.831	1542	54.73	39.32	Zymo_FL16S
SRR9089357.832	1542	54.67	38.73	Zymo_FL16S
SRR9089357.833	1544	54.66	43.23	Zymo_FL16S
SRR9089357.834	1535	54.40	61.85	Zymo_FL16S
SRR9089357.835	1552	53.41	63.23	Zymo_FL16S
SRR9089357.836	1543	54.63	38.73	Zymo_FL16S
SRR9089357.837	1543	53.27	65.90	Zymo_FL16S
SRR9089357.838	1544	54.73	31.17	Zymo_FL16S
SRR9089357.839	1542	54.86	44.39	Zymo_FL16S
SRR9089357.840	1545	50.74	34.04	Zymo_FL16S
SRR9089357.841	1544	54.73	35.43	Zymo_FL16S
SRR9089357.842	1535	54.27	40.34	Zymo_FL16S
SRR9089357.843	1543	53.27	41.69	Zymo_FL16S
SRR9089357.844	1535	54.33	49.35	Zymo_FL16S
SRR9089357.845	1540	54.74	46.02	Zymo_FL16S
SRR9089357.846	1545	50.74	72.21	Zymo_FL16S
SRR9089357.847	1535	54.27	34.77	Zymo_FL16S
SRR9089357.848	1535	54.46	51.42	Zymo_FL16S
SRR9089357.849	1535	54.33	31.88	Zymo_FL16S
SRR9089357.850	1544	53.30	38.17	Zymo_FL16S
SRR9089357.851	1545	50.81	30.83	Zymo_FL16S
SRR9089357.852	1543	54.70	40.13	Zymo_FL16S
SRR9089357.853	1542	54.67	47.81	Zymo_FL16S
SRR9089357.854	1567	52.52	30.13	Zymo_FL16S
SRR9089357.855	1569	52.64	37.84	Zymo_FL16S
SRR9089357.856	1544	53.37	35.00	Zymo_FL16S
SRR9089357.857	1535	54.40	37.84	Zymo_FL16S
SRR9089357.858	1545	50.94	44.95	Zymo_FL16S
SRR9089357.859	1570	52.61	38.89	Zymo_FL16S
SRR9089357.860	1571	52.58	31.01	Zymo_FL16S
SRR9089357.861	1529	53.89	36.00	Zymo_FL16S
SRR9089357.862	1545	50.61	55.09	Zymo_FL16S
SRR9089357.863	1543	54.70	37.17	Zymo_FL16S
SRR9089357.864	1535	54.33	56.04	Zymo_FL16S
SRR9089357.865	1541	54.77	30.89	Zymo_FL16S
SRR9089357.866	1567	52.65	36.64	Zymo_FL16S
SRR9089357.867	1579	52.63	36.37	Zymo_FL16S
SRR9089357.868	1554	53.41	65.64	Zymo_FL16S
SRR9089357.869	1535	54.33	37.08	Zymo_FL16S
SRR9089357.870	1535	54.27	39.87	Zymo_FL16S
SRR9089357.871	1545	50.94	35.39	Zymo_FL16S
SRR9089357.872	1545	50.61	32.21	Zymo_FL16S
SRR9089357.873	1553	53.64	39.88	Zymo_FL16S
SRR9089357.874	1543	54.50	38.58	Zymo_FL16S
SRR9089357.875	1535	54.27	50.91	Zymo_FL16S
SRR9089357.876	1534	54.43	30.34	Zymo_FL16S
SRR9089357.877	1543	54.76	42.59	Zymo_FL16S
SRR9089357.878	1545	50.68	43.63	Zymo_FL16S
SRR9089357.879	1545	50.94	38.23	Zymo_FL16S
SRR9089357.880	1568	52.36	34.83	Zymo_FL16S
SRR9089357.881	1535	54.40	52.41	Zymo_FL16S
SRR9089357.882	1535	54.33	36.59	Zymo_FL16S
SRR9089357.883	1568	52.49	31.51	Zymo_FL16S
SRR9089357.884	1540	54.74	31.89	Zymo_FL16S
SRR9089357.885	1543	54.57	36.20	Zymo_FL16S
SRR9089357.886	1545	50.74	33.31	Zymo_FL16S
SRR9089357.887	1542	54.73	31.39	Zymo_FL16S
SRR9089357.888	1550	53.61	39.63	Zymo_FL16S
SRR9089357.889	1535	54.27	53.05	Zymo_FL16S
SRR9089357.890	1543	53.34	34.71	Zymo_FL16S
SRR9089357.891	1565	52.78	34.03	Zymo_FL16S
SRR9089357.892	1546	50.78	31.74	Zymo_FL16S
SRR9089357.893	1536	54.17	30.64	Zymo_FL16S
SRR9089357.894	1543	53.34	63.26	Zymo_FL16S
SRR9089357.895	1554	53.80	37.91	Zymo_FL16S
SRR9089357.896	1554	53.54	42.85	Zymo_FL16S
SRR9089357.897	1543	53.34	38.77	Zymo_FL16S
SRR9089357.898	1529	53.83	50.46	Zymo_FL16S
SRR9089357.899	1526	54.39	62.35	Zymo_FL16S
SRR9089357.900	1543	53.40	43.93	Zymo_FL16S
SRR9089357.901	1545	54.50	30.10	Zymo_FL16S
SRR9089357.902	1543	54.89	31.94	Zymo_FL16S
SRR9089357.903	1544	54.66	38.68	Zymo_FL16S
SRR9089357.904	1535	54.40	38.49	Zymo_FL16S
SRR9089357.905	1443	54.89	43.25	Zymo_FL16S
SRR9089357.906	1554	53.47	36.20	Zymo_FL16S
SRR9089357.907	1543	54.83	37.51	Zymo_FL16S
SRR9089357.908	1543	54.76	42.24	Zymo_FL16S
SRR9089357.909	1543	54.83	32.12	Zymo_FL16S
SRR9089357.910	1543	53.34	37.08	Zymo_FL16S
SRR9089357.911	1544	54.66	36.76	Zymo_FL16S
SRR9089357.912	1547	50.81	36.85	Zymo_FL16S
SRR9089357.913	1544	50.84	48.87	Zymo_FL16S
SRR9089357.914	1569	52.71	40.29	Zymo_FL16S
SRR9089357.915	1543	54.63	31.66	Zymo_FL16S
SRR9089357.916	1540	53.25	30.95	Zymo_FL16S
SRR9089357.917	1534	54.30	39.51	Zymo_FL16S
SRR9089357.918	1544	54.79	54.62	Zymo_FL16S
SRR9089357.919	1540	53.57	31.16	Zymo_FL16S
SRR9089357.920	1534	54.30	31.43	Zymo_FL16S
SRR9089357.921	1543	54.83	38.30	Zymo_FL16S
SRR9089357.922	1554	53.54	34.94	Zymo_FL16S
SRR9089357.923	1555	53.50	33.35	Zymo_FL16S
SRR9089357.924	1543	54.83	59.33	Zymo_FL16S
SRR9089357.925	1533	54.40	30.10	Zymo_FL16S
SRR9089357.926	1566	52.81	36.25	Zymo_FL16S
SRR9089357.927	1554	53.54	42.89	Zymo_FL16S
SRR9089357.928	1529	53.83	36.34	Zymo_FL16S
SRR9089357.929	1567	52.78	37.57	Zymo_FL16S
SRR9089357.930	1554	53.47	46.84	Zymo_FL16S
SRR9089357.931	1525	55.02	34.32	Zymo_FL16S
