Feature ID	Taxon	Confidence	Assignment Database
d895ae509eecefdab0b5631e3405e1ef	d__Bacteria; p__Desulfobacterota_E; c__MBNT15; o__MBNT15; f__MBNT15; g__Unclassified; s__Unclassified	77	GTDB r207
980ca12506c0b670d1a0e16f6a0bf228	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__Unclassified; s__Unclassified	76	GTDB r207
fb20f1e9377196cf032ba01db838029d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Unclassified; s__Unclassified	52	GTDB r207
776c10fe30a9ebedf379394c553464e5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium; s__Sphingomicrobium sediminicola	91	GTDB r207
59112800d200c9ebf8e9d2974d389134	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__JJ008; s__Unclassified	42	GTDB r207
5404cdc5ae96c355768fd8eac03581ad	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__SCGC-AG-212-J23; s__SCGC-AG-212-J23 sp005881595	91	GTDB r207
7d2da6b9047e5e1da04cacca912969b0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium; s__Unclassified	51	GTDB r207
d2aab4ff6bd5c2833a52fe431dd25b29	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__Unclassified; s__Unclassified	54	GTDB r207
4ba951fe46056da2b2af5593f34dc500	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ramlibacter; s__Unclassified	73	GTDB r207
08ebb0faded696eaa7c3cb708320016a	d__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira japonica	99	RefSeq + RDP
2869992c3b8ff42846698f7ba774b139	d__Bacteria; p__Acidobacteria; c__Holophagae; o__Holophagales; f__Holophagaceae; g__Geothrix; s__Geothrix fermentans	100	RefSeq + RDP
9490ede864b36da60d79a4c343d8f3c8	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	46	GTDB r207
0b4ee6556b945774b53babf569f75dee	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	54	GTDB r207
fad57abbef60f045d44b68b3f55a763d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__SCGC-AG-212-J23; s__SCGC-AG-212-J23 sp005881595	99	GTDB r207
1b381ebd4feb5b6a556be03bf52e3ecc	d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobia_subdivision_3; g__; s__ Ellin5102	100	RefSeq + RDP
fa05b076880558ed5952b30b3870cf9a	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Gp7-AA6; g__Gp7-AA6; s__Gp7-AA6 sp003222385	100	GTDB r207
6c64ef15c454a7d40cd237d2216d14fd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ramlibacter; s__Ramlibacter sp013087525	99	GTDB r207
b6bde489f627b8305e0169525538c077	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Acidimicrobiales; f__Unclassified; g__Unclassified; s__Unclassified	70	GTDB r207
1f2517d7d0d48fc4785f0a016bb53dc8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__RPQJ01; s__RPQJ01 sp016713725	100	GTDB r207
6d0c6c8287f801921a4ed471b0b7ed1a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__SCUD01; s__SCUD01 sp016874295	100	GTDB r207
bee7ac100feca6195d403d4b169fba31	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter_A; s__Lysobacter A helvus	98	GTDB r207
7925611a537da64597438ab0c0727640	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	68	GTDB r207
e8162b0b4699f0f0b5fd4ed32ed954c9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter sp002135245	98	GTDB r207
cad73db5d684ccd0a6c7c71d19da6a09	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__FEB-7; s__FEB-7 sp016708825	91	GTDB r207
cbc5db94750183e5bd3b435f0db0ecb5	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5704; f__UBA5704; g__JAAYLR01; s__JAAYLR01 sp016699405	100	GTDB r207
14fe34832918da3444b6094e005f15f6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium; s__Sphingomicrobium sediminicola	100	GTDB r207
4d51e0f8e0e40a5a6194d6bca6027c73	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXM01; s__QHXM01 sp003222945	100	GTDB r207
ceeaa0c524803eccd28993a14431465e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__SCGC-AG-212-J23; s__SCGC-AG-212-J23 sp005881595	94	GTDB r207
c2cf0bd08eb15cf815154d40bdd81834	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SM23-28-2; f__Unclassified; g__Unclassified; s__Unclassified	70	GTDB r207
76aa7eb777045f0d5a5fd3c54d5c8bc3	d__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira japonica	93	RefSeq + RDP
99e1b626aaa20e9185c08a3e1b5e05d5	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	62	GTDB r207
cdfe8e665ca32004ed6a051f239cf845	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__Unclassified; s__Unclassified	57	GTDB r207
f341e360c49475021a72d794b287ba0f	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__UBA10450; g__Unclassified; s__Unclassified	40	GTDB r207
f36461cb1058fdac6374a62626c52577	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066; f__Unclassified; g__Unclassified; s__Unclassified	71	GTDB r207
f0ae96f73a618f27016a55bf71ee7e70	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; g__VBCG01; s__VBCG01 sp016716425	94	GTDB r207
371f5f808679b84ac53095d873587855	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__Bin18; f__Bin18; g__JABFSC01; s__JABFSC01 sp009692435	100	GTDB r207
0f6ffbcea7a8f80229985923b8bdda1f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Unclassified	41	GTDB r207
44ca4cd77c5423f6612a7eb7dd9e8a39	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__RSA9; g__JADGQX01; s__JADGQX01 sp017881445	100	GTDB r207
99de7e3ef3c72d8e0f156cac74d3256c	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UTPRO1; f__DP-6; g__DP-3; s__DP-3 sp005888095	98	GTDB r207
77491d1aa7c7bed2600381378373b76e	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Unclassified; s__Unclassified	63	GTDB r207
f082fc56289c74724a54b08ed52bbee7	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__DP-1; s__DP-1 sp005879605	92	GTDB r207
243266dff171866cb42a45854861220e	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	69	GTDB r207
d483f45f0a845ea6e5fc8115ff013471	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__SCGC-AG-212-J23; s__SCGC-AG-212-J23 sp005881595	85	GTDB r207
0e63395df0a2bf42fc4e6f21172c5050	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Gemmatirosa; s__Gemmatirosa kalamazoonesis	85	GTDB r207
336fa62978c108461e10d6960143ec54	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Peptostreptococcales; f__Anaerovoracaceae; g__PHAE01; s__PHAE01 sp002840285	100	GTDB r207
80f613cf5d02c069ce384465c1d0870b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Woeseiales; f__Woeseiaceae; g__Woeseia; s__Woeseia oceani	98	GTDB r207
3dc52ebcbe26618438e2889b43c8b088	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__AR9; s__AR9 sp003221455	99	GTDB r207
26e717027ebe8489f93378d21eb4c3b4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas_B; s__Luteimonas B telluris	99	GTDB r207
056197f11ec9b6d2c59ceff448d46849	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__JADJOM01; s__JADJOM01 sp016713435	100	GTDB r207
468383fb8836f8d215ec961e284e6d7d	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__SbA1; g__JABDBE01; s__JABDBE01 sp013288805	98	GTDB r207
a433b7ce2f6db67045123baf303e2560	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; g__VBCG01; s__VBCG01 sp016716425	98	GTDB r207
fd483374bb6135eafbe68364feeeacae	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavisolibacter; s__Flavisolibacter ginsenosidimutans	96	GTDB r207
4db8f2d5b20037b5fddc95ce666d2d71	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__UBA5794; f__S012-128; g__S012-128; s__S012-128 sp015488325	94	GTDB r207
22c7d14b118790ab34c2361d9c5b28eb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium; s__Sphingomicrobium sp011301715	96	GTDB r207
9bd71ae3060fb3c68b43bb67104ad8f7	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXM01; s__QHXM01 sp003222945	100	GTDB r207
78a06a121b832b41e3bd197da46b3ef5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas_B; s__Luteimonas B sp003416885	99	GTDB r207
b25e0ee74aa4d93390c5cab5fbc6cf43	d__Bacteria; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	46	GTDB r207
1ec606d546f9dd5ed3f992b5ae18b29b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__Lysobacter ruishenii	99	GTDB r207
9f1f58675a3b15d56d248bab10e07401	d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_AM; s__Unclassified	28	GTDB r207
74ac02cefd4077fc363d3efc301d90a1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Massilia; s__Massilia sp001412595	98	GTDB r207
1cdd4b00def4eb4aaa25bea0363ed437	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Unclassified; s__Unclassified	57	GTDB r207
cfa1df425f07adb7d73bebc6c867adde	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXM01; s__QHXM01 sp003222945	100	GTDB r207
88814fc28fb2d84524ed37f12c35dd7e	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__AG11; s__AG11 sp002215645	85	GTDB r207
35577518e2b251a823a599848245864c	d__Bacteria; p__Unclassified; c__Unclassified; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	61	GTDB r207
81586f43dc9f5a8236a9c8d021c1157b	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae; g__PCC7113; s__PCC7113 sp014695895	100	GTDB r207
7368eeba3b4fa5061ca6fef53036cddb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__Unclassified	48	GTDB r207
1cc76192c679b933c6c2a2f04a5b0559	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium; s__Sphingomicrobium sediminicola	91	GTDB r207
0eb43bbe97bc3b727d9e862f4a568407	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	76	GTDB r207
c3b4f69d839ff4db0448f6133edfe719	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__Unclassified	45	GTDB r207
782b597ab654007e49d7e2e1f4bc8861	d__Bacteria; p__Verrucomicrobia; c__Spartobacteria; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__Candidatus_Udaeobacter Udaeobacter	83	RefSeq + RDP
19a76cd4b615368a5d22638edb8c3986	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiohalomonadales; f__Thiohalomonadaceae; g__Sulfurivermis; s__Unclassified	55	GTDB r207
dc781f179db8c950e5c3e15b928e9e06	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__AR9; s__AR9 sp003221455	80	GTDB r207
90f531346f414532626570972111ca10	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	49	GTDB r207
387e5df235b5aeefbe5abdb361796dc1	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	73	GTDB r207
1a76ac24a7769c643e2ea590154dca60	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__SCUD01; s__SCUD01 sp016874295	100	GTDB r207
de548bda24ff73ff46a08529634d2f91	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__DP-1; s__DP-1 sp005879605	100	GTDB r207
21517ab82c2fc0cdb8dc8d5a958ec23a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__FEB-7; s__Unclassified	70	GTDB r207
9b70ca13137119884370d7b73b4651b3	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__RSA9; g__JADGQX01; s__JADGQX01 sp017881445	100	GTDB r207
8a72dbd85a3427dfe2e851d098145785	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Unclassified; g__Unclassified; s__Unclassified	57	GTDB r207
0bbdee1c059d9df0169ee46ea5e719eb	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__AR9; s__AR9 sp003221455	100	GTDB r207
d7260f0e60bd5f22254ee6cc6ed1dbe5	d__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira japonica	97	RefSeq + RDP
84f6c9ef75922683e012fc0f1ce586a2	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXM01; s__QHXM01 sp003222945	100	GTDB r207
42bb5e008d9b68f9d88a9af2da402a27	d__Bacteria; p__; c__; o__; f__; g__; s__ soil	100	RefSeq + RDP
03e3001e66737472d7e376f4a610ea90	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	55	GTDB r207
8b6e2b1ff600667eb223e790f533a671	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Unclassified; s__Unclassified	71	GTDB r207
ff89d129384aca35db4e936b30622ffb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Unclassified; g__Unclassified; s__Unclassified	35	GTDB r207
7511bce783797bb5b679f6c4104f0181	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium; s__Unclassified	65	GTDB r207
0bdcfd8ffac7ea72780c2601bafbf3e4	d__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides iriomotensis	82	RefSeq + RDP
6afab2ec58eff34ab9f01d1a55f962a4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__SCGC-AG-212-J23; s__SCGC-AG-212-J23 sp005881595	83	GTDB r207
de121a944ea1609b93530a1f1118a07e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Unclassified; g__Unclassified; s__Unclassified	49	GTDB r207
b28c554b70824c82288d30cda72f892e	d__Bacteria; p__Desulfobacterota_E; c__MBNT15; o__MBNT15; f__MBNT15; g__UBA2219; s__UBA2219 sp009783195	100	GTDB r207
c9a8d996d55d719b3a67cd14141ad370	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Unclassified	40	GTDB r207
57927696550739c4c3ee4c87f54d9a1b	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__Bin18; f__Bin18; g__JABFSC01; s__JABFSC01 sp009692435	100	GTDB r207
737cda683af03007c88ad88a52194bcf	d__Bacteria; p__Myxococcota_A; c__UBA9160; o__UBA9160; f__PR03; g__CAADGG01; s__CAADGG01 sp900696485	100	GTDB r207
7c664694d43e1267c4fb6c756849e0cf	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__Ramlibacter monticola	98	RefSeq + RDP
a4a2e5d5de9793ed1c8ac31811981fb1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ramlibacter; s__Unclassified	60	GTDB r207
6ca28c8b71c2640952df31a270037768	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9; g__Unclassified; s__Unclassified	66	GTDB r207
a0fee75296f4dc0a1d6288e8422f6f6e	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__AR9; s__AR9 sp003221455	85	GTDB r207
4550a59ab7cb3708ef3e0e59513238c5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Immundisolibacterales; f__Immundisolibacteraceae; g__Immundisolibacter; s__Immundisolibacter cernigliae	100	GTDB r207
658dc716bede18f29782aac21267b13e	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__Unclassified; s__Unclassified	53	GTDB r207
38688726ed8f974c469f68f66380ecc2	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	75	GTDB r207
c6d017b4f0d4665767e8d5fe9e0d3d0f	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Unclassified; s__Unclassified	75	GTDB r207
e5d4253ebdd2a3712804d8fc3eb45d8f	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__OLB17; s__Unclassified	48	GTDB r207
13e7bf93be73741c36cf71f1d10bcef0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__Unclassified; s__Unclassified	65	GTDB r207
6c53fc81922ad9826d6c1c1390356ac5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas_B; s__Luteimonas B telluris	97	GTDB r207
44af9cbc7f10fd8a9c6c212967f3e1aa	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__Thermomonas carbonis	86	RefSeq + RDP
34822defb6493853aa8e1e3783fedd4b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae; g__VBCG01; s__VBCG01 sp016716425	98	GTDB r207
39415eaa057c3dea72f8d6f952e22229	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__SCUD01; s__SCUD01 sp016874295	100	GTDB r207
87cd6781c0eefa76b770777b566a53be	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__UBA1413; s__UBA1413 sp001270045	100	GTDB r207
a79170fc25075e747caecb1abcea1be6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavihumibacter; s__Unclassified	49	GTDB r207
bd9e508ec193151d45b2eea114f30432	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__Lysobacter niabensis	90	RefSeq + RDP
37cb6a208f38ec5f69c266a837d8c8eb	d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__Ramlibacter monticola	90	RefSeq + RDP
554e94f5267f93bd4583380eb7d0bf1a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__Unclassified; s__Unclassified	63	GTDB r207
0068f520ba53cae5fa96928d597521a0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella; s__Reyranella sp016467395	100	GTDB r207
1f3274efc50f9d06b1731e0959fd5b1a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39; g__Unclassified; s__Unclassified	63	GTDB r207
ea50deb6740a812b38e204c8e59a8f62	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__UBA4720; s__UBA4720 sp017881465	87	GTDB r207
fc195f1acfc8a0c9fe0fc29657db72d2	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__Longimicrobiaceae; g__Longimicrobium; s__Longimicrobium sp902805735	100	GTDB r207
c6fafd26e6211903f467cf6f7d10e9fd	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__DP-1; s__DP-1 sp005879605	100	GTDB r207
ed59a2760ea6ffbe2747f8ab6c2fb00f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae; g__FEB-7; s__Unclassified	76	GTDB r207
8cf62e4434a3b2ab04d2a91c0edf1e16	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Unclassified; g__Unclassified; s__Unclassified	38	GTDB r207
4a1db99174eecc279d50fb28e7b9449a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__SCUD01; s__SCUD01 sp016874295	100	GTDB r207
251afc6b620ca5eaa7ae3384e4c083be	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__12-FULL-67-14b; s__12-FULL-67-14b sp016871275	100	GTDB r207
18308f7d50a074f8d0da65405444d189	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__RSA9; g__JADGQX01; s__JADGQX01 sp017881445	98	GTDB r207
294df09e5c6a1f317554dd0291e25737	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Unclassified; s__Unclassified	29	GTDB r207
aa93a60fe7b743ed5acb986f17894db7	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__40CM-3-62-11; s__40CM-3-62-11 sp001914955	99	GTDB r207
dbf75e33bcdde1a77f0f6148c3753a40	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__CSP1-6; g__AR9; s__AR9 sp003221455	99	GTDB r207
7818d085b19b47b70bf0e8835b2fec8c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Unclassified; f__Unclassified; g__Unclassified; s__Unclassified	14	GTDB r207
